Series Name,Series Code,Country Name,Country Code,1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.244356,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.60861,..,..,12.46592,..,..,..,19.05802
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.817858,..,..,24.50193,..,..,..,47.5803
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.94902,..,..,97.03131,..,..,..,98.08059
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.355859,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.504629,..,..,17.31542,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.01432,..,..,56.42666,..,..,..,77.56905
Electronic payments used to make payments (% age 15+),GFDD.AI.22,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.63516,..,..,59.42419,..,..,..,84.54167
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.85447,..,..,28.54885,..,..,..,42.28504
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.08696,..,..,19.83114,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.39392,..,..,14.16792,..,..,..,42.60463
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.81446,..,..,46.36912,..,..,..,52.79374
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.55796,..,..,35.38916,..,..,..,45.91938
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.87339,..,..,75.11247,..,..,..,74.97652
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Curaçao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.53188,..,..,65.52356,..,..,..,78.61389
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.30559,..,..,76.39981,..,..,..,93.09673
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.12082,..,..,98.49311,..,..,..,99.93474
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.23092,..,..,33.21896,..,..,..,26.43081
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.88826,..,..,22.02676,..,..,..,39.86491
Electronic payments used to make payments (% age 15+),GFDD.AI.22,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.359989,..,..,5.879028,..,..,..,8.197501
Electronic payments used to make payments (% age 15+),GFDD.AI.22,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.3396,..,..,18.24859,..,..,..,18.48247
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.21415,..,..,94.37456,..,..,..,97.72344
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.614556,..,..,6.927551,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.51781,..,..,98.14735,..,..,..,97.70734
Electronic payments used to make payments (% age 15+),GFDD.AI.22,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.0071,..,..,89.51934,..,..,..,98.37606
Electronic payments used to make payments (% age 15+),GFDD.AI.22,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.26298,..,..,49.86894,..,..,..,62.34283
Electronic payments used to make payments (% age 15+),GFDD.AI.22,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.35522,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.36716,..,..,29.06893,..,..,..,46.1776
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.32511,..,..,96.54574,..,..,..,99.48073
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.96943,..,..,43.40675,..,..,..,63.6487
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.58031,..,..,56.62807,..,..,..,88.13676
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.8338,..,..,26.71692,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.73634,..,..,15.89238,..,..,..,25.07103
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.010692,..,..,22.69956,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.71046,..,..,30.49711,..,..,..,28.01508
Electronic payments used to make payments (% age 15+),GFDD.AI.22,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.10402,..,..,77.43725,..,..,..,86.51386
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.53685,..,..,61.72531,..,..,..,81.36986
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.7794
Electronic payments used to make payments (% age 15+),GFDD.AI.22,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.7233,..,..,19.9719,..,..,..,24.68864
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.39248,..,..,26.75816,..,..,..,29.12727
Electronic payments used to make payments (% age 15+),GFDD.AI.22,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.61396,..,..,79.39326,..,..,..,79.61121
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.60882,..,..,11.11954,..,..,..,10.18132
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.55024,..,..,91.23263,..,..,..,98.04129
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.0268,..,..,86.01381,..,..,..,87.13151
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.24659,..,..,86.16905,..,..,..,92.99349
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.35983,..,..,..,..,..,..,40.3222
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.47123,..,..,88.59802,..,..,..,89.24075
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.22201,..,..,13.63393,..,..,..,20.93088
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.01373,..,..,38.31868,..,..,..,66.64464
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.21915,..,..,76.4112,..,..,..,75.79842
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,"Korea, Dem. Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.3177,..,..,90.76113,..,..,..,96.16539
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.90887,..,..,23.50187,..,..,..,32.2226
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.77555,..,..,62.69357,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.64013,..,..,26.62285,..,..,..,25.96753
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.546359,..,..,..,15.89896
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.61911,..,..,83.10244,..,..,..,93.03069
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.02764,..,..,27.14049,..,..,..,5.685525
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.48947,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.13342,..,..,..,42.9389
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.763,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.286,..,..,67.00881,..,..,..,83.40865
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.03625,..,..,96.83557,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.898135,..,..,12.13778,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.15577,..,..,22.27455,..,..,..,36.94134
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.57318,..,..,60.09536,..,..,..,65.51109
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.59563,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.443059,..,..,27.3454,..,..,..,33.99609
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.54421,..,..,79.335,..,..,..,85.7861
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.02108,..,..,9.929184,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.11182,..,..,53.49656,..,..,..,64.27793
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.25799,..,..,22.74496,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.38694,..,..,29.45866,..,..,..,47.47488
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.85284,..,..,79.39206,..,..,..,90.75985
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.66841,..,..,45.1211,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.721697,..,..,..,20.3373
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.60112,..,..,..,39.36446
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.018439,..,..,3.560552,..,..,..,37.24997
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.18876,..,..,63.07338,..,..,..,58.50721
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.621354,..,..,9.112404,..,..,..,18.7754
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.55459,..,..,96.92425,..,..,..,98.0067
Electronic payments used to make payments (% age 15+),GFDD.AI.22,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.08248,..,..,96.12263,..,..,..,97.16526
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.321649,..,..,17.96698,..,..,..,17.75728
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.160686,..,..,10.41395,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.17138,..,..,23.72397,..,..,..,29.4492
Electronic payments used to make payments (% age 15+),GFDD.AI.22,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.75021,..,..,49.08519,..,..,..,65.78199
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.83895,..,..,98.87668,..,..,..,99.37429
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.18613,..,..,14.31714,..,..,..,14.89633
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.25481,..,..,25.09613,..,..,..,29.23791
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.75198,..,..,..,41.24649
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.58499,..,..,24.53067,..,..,..,37.91428
Electronic payments used to make payments (% age 15+),GFDD.AI.22,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.5533,..,..,13.63918,..,..,..,38.53148
