Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],Max
Slovenia,SVN,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Slovenia,SVN,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,1.8,,,,,1.8
Slovenia,SVN,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,5,,,,,5
Slovenia,SVN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,0
Slovenia,SVN,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,9,9,9
Slovenia,SVN,Control of Corruption: Percentile Rank,CC.PER.RNK,80,78.09523773,75.23809814,78.30188751,77.35848999,80
Slovenia,SVN,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Slovenia,SVN,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Slovenia,SVN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,93.04073,93.23258,93.002931,92.734509,,93.23258
Slovenia,SVN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Slovenia,SVN,Time required to start a business (days),IC.REG.DURS,8,,,,,8
South Africa,ZAF,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,85.38,,,85.38
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,86.18,,,86.18
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,84.56,,,84.56
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,77.82,,,77.82
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,79.06,,,79.06
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,76.02,,,76.02
South Africa,ZAF,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
South Africa,ZAF,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,1.5,,,,1.5
South Africa,ZAF,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,8,,,,,8
South Africa,ZAF,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,64.58927814,75.72550908,73.8065091,76.23723833,,76.23723833
South Africa,ZAF,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,9,9,9
South Africa,ZAF,Control of Corruption: Percentile Rank,CC.PER.RNK,54.2857132,53.33333206,53.80952454,43.86792374,45.75471878,54.2857132
South Africa,ZAF,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,82.60635985,77.59135718,,,,82.60635985
South Africa,ZAF,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,0.554851795,0.066498266,,,,0.554851795
South Africa,ZAF,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,67.134392,64.152868,58.39042,67.756465,,67.756465
South Africa,ZAF,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
South Africa,ZAF,Time required to start a business (days),IC.REG.DURS,40,,,,,40
Spain,ESP,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,98.3,,,98.3
Spain,ESP,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,97.49,,,97.49
Spain,ESP,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,99.11,,,99.11
Spain,ESP,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,97.93,,,97.93
Spain,ESP,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,96.84,,,96.84
Spain,ESP,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,96.37,,,96.37
Spain,ESP,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Spain,ESP,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,3.5,,,3.5
Spain,ESP,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,7,,,,,7
Spain,ESP,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,111.3180254,138.9119886,132.589705,109.216023,,138.9119886
Spain,ESP,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10
Spain,ESP,Control of Corruption: Percentile Rank,CC.PER.RNK,73.80952454,75.7142868,75.7142868,75,71.69811249,75.7142868
Spain,ESP,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Spain,ESP,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Spain,ESP,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,94.07874,93.640405,93.827787,93.312497,,94.07874
Spain,ESP,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Spain,ESP,Time required to start a business (days),IC.REG.DURS,12.5,,,,,12.5
Sri Lanka,LKA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,89.27,,,89.27
Sri Lanka,LKA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,89.28,,,89.28
Sri Lanka,LKA,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,89.26,,,89.26
Sri Lanka,LKA,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,87.08,,,87.08
Sri Lanka,LKA,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,86.4,,,86.4
Sri Lanka,LKA,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,76.93,,,76.93
Sri Lanka,LKA,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Sri Lanka,LKA,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,0
Sri Lanka,LKA,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,8,,,,,8
Sri Lanka,LKA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,0
Sri Lanka,LKA,"Compulsory education, duration (years)",SE.COM.DURS,11,11,11,11,11,11
Sri Lanka,LKA,Control of Corruption: Percentile Rank,CC.PER.RNK,44.2857132,43.33333206,42.38095093,40.09434128,40.09434128,44.2857132
Sri Lanka,LKA,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,29.98575228,,,,,29.98575228
Sri Lanka,LKA,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,2.890191873,,,,,2.890191873
Sri Lanka,LKA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,89.716672,89.961824,89.052764,90.438482,,90.438482
Sri Lanka,LKA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Sri Lanka,LKA,Time required to start a business (days),IC.REG.DURS,8,,,,,8
Switzerland,CHE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,99.49,,,99.49
Switzerland,CHE,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,99.02,,,99.02
Switzerland,CHE,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,100,,,100
Switzerland,CHE,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,99.49,,,99.49
Switzerland,CHE,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,100,,,100
Switzerland,CHE,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,98.54,,,98.54
Switzerland,CHE,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Switzerland,CHE,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,0
Switzerland,CHE,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,0,,,,,0
Switzerland,CHE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,18.95425981,20.85210767,19.98577902,17.80286392,,20.85210767
Switzerland,CHE,"Compulsory education, duration (years)",SE.COM.DURS,11,11,11,11,11,11
Switzerland,CHE,Control of Corruption: Percentile Rank,CC.PER.RNK,96.66666412,97.14286041,96.66666412,97.16981506,97.16981506,97.16981506
Switzerland,CHE,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Switzerland,CHE,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Switzerland,CHE,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,94.329486,94.311598,94.338857,94.406327,,94.406327
Switzerland,CHE,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Switzerland,CHE,Time required to start a business (days),IC.REG.DURS,10,,,,,10
Sweden,SWE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,99.69,,,99.69
Sweden,SWE,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,100,,,100
Sweden,SWE,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,99.39,,,99.39
Sweden,SWE,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,99.22,,,99.22
Sweden,SWE,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,100,,,100
Sweden,SWE,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,100,,,100
Sweden,SWE,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Sweden,SWE,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,0,,,,0
Sweden,SWE,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,8,,,,,8
Sweden,SWE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,38.79481699,44.17800675,40.65508531,36.91035156,,44.17800675
Sweden,SWE,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10
Sweden,SWE,Control of Corruption: Percentile Rank,CC.PER.RNK,98.09523773,98.09523773,97.61904907,97.64151001,97.64151001,98.09523773
Sweden,SWE,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Sweden,SWE,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Sweden,SWE,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,93.636601,93.802506,93.868147,93.96868,,93.96868
Sweden,SWE,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Sweden,SWE,Time required to start a business (days),IC.REG.DURS,7.5,,,,,7.5
Syrian Arab Republic,SYR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,0
Syrian Arab Republic,SYR,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,0
Syrian Arab Republic,SYR,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,0
Syrian Arab Republic,SYR,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,0
Syrian Arab Republic,SYR,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,0
Syrian Arab Republic,SYR,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,0
Syrian Arab Republic,SYR,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Syrian Arab Republic,SYR,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,0
Syrian Arab Republic,SYR,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,7,,,,,7
Syrian Arab Republic,SYR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,0
Syrian Arab Republic,SYR,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,9,9,9
Syrian Arab Republic,SYR,Control of Corruption: Percentile Rank,CC.PER.RNK,1.428571463,0.476190478,0.476190478,0.943396211,0.471698105,1.428571463
Syrian Arab Republic,SYR,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Syrian Arab Republic,SYR,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Syrian Arab Republic,SYR,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,81.724759,82.625803,82.244178,83.325705,,83.325705
Syrian Arab Republic,SYR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Syrian Arab Republic,SYR,Time required to start a business (days),IC.REG.DURS,15.5,,,,,15.5
Tajikistan,TJK,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,39.49,,,39.49
Tajikistan,TJK,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,39.41,,,39.41
Tajikistan,TJK,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,39.57,,,39.57
Tajikistan,TJK,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,38.23,,,38.23
Tajikistan,TJK,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,18.08,,,18.08
Tajikistan,TJK,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,32.17,,,32.17
Tajikistan,TJK,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Tajikistan,TJK,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,11.1,,,,,11.1
Tajikistan,TJK,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,8,,,,,8
Tajikistan,TJK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,0
Tajikistan,TJK,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,9,9,9
Tajikistan,TJK,Control of Corruption: Percentile Rank,CC.PER.RNK,9.047618866,8.095237732,6.666666508,6.13207531,7.547169685,9.047618866
Tajikistan,TJK,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Tajikistan,TJK,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Tajikistan,TJK,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,80.126784,76.210536,77.360872,81.096016,,81.096016
Tajikistan,TJK,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
